"ATGC","X.1","Salario.Julio.2018","Sueldo.Basico.NCA","Fondo.de.Garantia.NCA","Suplemento.Fijo.Mensual.NCA","Adicional.Categoria.T","Adicional.Categoria.P","CUILS.tipo","CUILS.digito","SEXO"
"AAS-MED-06/G","AASMED6G","24858,45","22040,81","867,68","1949,96","","",20,8,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,6,"M"
"SGM-MED-05/T","SGMMED5T","24533,26","20326,94","867,68","1949,96","1388,67","",20,3,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,2,"M"
"GGU-INI-05/P","GGUINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,8,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,2,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,7,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,8,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,9,"M"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,2,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,0,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,1,"M"
"GGU-AVA-08/G","GGUAVA8G","29596,28","26778,64","867,68","1949,96","","",20,1,"M"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",20,6,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,6,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,8,"M"
"GGU-INI-05/P","GGUINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,2,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,8,"M"
"IVE-INI-03/P","IVEINI3P","24309,99","18887,71","867,68","1949,96","","2604,64",20,7,"M"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,1,"M"
"EME-INI-05/G","EMEINI5G","22361,39","19543,75","867,68","1949,96","","",20,7,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,7,"M"
"GGU-AVA-09/P","GGUAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",20,7,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,3,"M"
"GGU-INI-05/P","GGUINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,9,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,1,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,6,"M"
"GGU-AVA-07/T","GGUAVA7T","29596,28","25103,38","867,68","1949,96","1675,26","",20,8,"M"
"GGU-INI-05/P","GGUINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,6,"M"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",20,2,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,1,"M"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",20,7,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,7,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,9,"M"
"GGU-AVA-07/T","GGUAVA7T","29596,28","25103,38","867,68","1949,96","1675,26","",20,0,"M"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",20,5,"M"
"GGU-AVA-08/G","GGUAVA8G","29596,28","26778,64","867,68","1949,96","","",20,7,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,3,"M"
"AAS-MED-06/P","AASMED6P","27841,47","22040,81","867,68","1949,96","","2983,01",20,3,"M"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",20,5,"M"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",20,5,"M"
"GGU-AVA-07/G","GGUAVA7G","27921,02","25103,38","867,68","1949,96","","",20,5,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,3,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,3,"M"
"ACI-MED-07/G","ACIMED7G","25273,9","22456,26","867,68","1949,96","","",20,3,"M"
"SGM-MED-04/G","SGMMED4G","22470,48","19652,84","867,68","1949,96","","",20,0,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,5,"M"
"IVE-MED-06/G","IVEMED6G","24301,81","21484,17","867,68","1949,96","","",20,7,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,9,"M"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",20,2,"M"
"GGU-INI-07/P","GGUINI7P","26915,35","21213,92","867,68","1949,96","","2883,79",20,0,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,9,"M"
"AAS-INI-02/G","AASINI2G","21554,81","18737,17","867,68","1949,96","","",20,3,"M"
"AAS-MED-06/T","AASMED6T","26349,96","22040,81","867,68","1949,96","1491,51","",20,4,"M"
"AAS-INI-07/G","AASINI7G","24031,56","21213,92","867,68","1949,96","","",20,8,"M"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",20,9,"M"
"AAS-MED-06/T","AASMED6T","26349,96","22040,81","867,68","1949,96","1491,51","",20,9,"M"
"TIC-AVA-07/P","TICAVA7P","31561,09","25361,9","867,68","1949,96","","3381,55",20,9,"M"
"TIC-MED-06/G","TICMED6G","24858,45","22040,81","867,68","1949,96","","",20,1,"M"
"GGU-INI-07/G","GGUINI7G","24031,56","21213,92","867,68","1949,96","","",20,2,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,4,"M"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",20,3,"M"
"GGU-AVA-09/P","GGUAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",20,7,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,7,"M"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,2,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,9,"M"
"IVE-MED-06/G","IVEMED6G","24301,81","21484,17","867,68","1949,96","","",20,7,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,2,"M"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",20,4,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,2,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,6,"M"
"IVE-MED-06/T","IVEMED6T","25759,92","21484,17","867,68","1949,96","1458,11","",20,7,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,2,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,5,"M"
"SGM-MED-04/G","SGMMED4G","22470,48","19652,84","867,68","1949,96","","",20,2,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,6,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,6,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,2,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,1,"M"
"EME-INI-05/G","EMEINI5G","22361,39","19543,75","867,68","1949,96","","",20,1,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,9,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,5,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,6,"M"
"SGM-MED-06/G","SGMMED6G","23838,93","21021,29","867,68","1949,96","","",20,3,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,4,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,7,"M"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,0,"M"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",20,9,"M"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",20,4,"M"
"GGU-AVA-07/G","GGUAVA7G","27921,02","25103,38","867,68","1949,96","","",20,0,"M"
"GGU-INI-04/P","GGUINI4P","24993,58","19498,06","867,68","1949,96","","2677,88",20,3,"M"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",20,1,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,3,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,0,"M"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",20,6,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,1,"M"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",20,7,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,7,"M"
"TIC-MED-05/G","TICMED5G","24134,42","21316,78","867,68","1949,96","","",20,6,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,3,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,8,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,7,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,6,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,0,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,4,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,4,"M"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",20,6,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,5,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,7,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,7,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,9,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,9,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,1,"M"
"AAS-MED-06/P","AASMED6P","27841,47","22040,81","867,68","1949,96","","2983,01",20,5,"M"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",20,5,"M"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",20,8,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,6,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,2,"M"
"AAS-INI-05/P","AASINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,5,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,0,"M"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",20,3,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,8,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,4,"M"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",20,6,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,0,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,4,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,9,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,5,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,0,"M"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",20,7,"M"
"AAS-MED-07/P","AASMED7P","28955,13","23035,15","867,68","1949,96","","3102,34",20,0,"M"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",20,5,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,8,"M"
"AAS-INI-05/P","AASINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,7,"M"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",20,7,"M"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",20,2,"M"
"AAS-MED-06/P","AASMED6P","27841,47","22040,81","867,68","1949,96","","2983,01",20,9,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,4,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,0,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,6,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,4,"M"
"TIC-MED-06/T","TICMED6T","26349,96","22040,81","867,68","1949,96","1491,51","",20,1,"M"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",20,8,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,9,"M"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",20,8,"M"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,2,"M"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",20,0,"M"
"GGU-AVA-08/G","GGUAVA8G","29596,28","26778,64","867,68","1949,96","","",20,4,"M"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",20,6,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,7,"M"
"TIC-AVA-09/T","TICAVA9T","34195,54","29442,3","867,68","1949,96","1935,6","",20,7,"M"
"IVE-MED-06/G","IVEMED6G","24301,81","21484,17","867,68","1949,96","","",20,4,"M"
"GGU-INI-05/P","GGUINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,7,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,7,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,4,"M"
"GGU-MED-06/G","GGUMED6G","24858,45","22040,81","867,68","1949,96","","",20,2,"M"
"AAS-MED-07/T","AASMED7T","27403,96","23035,15","867,68","1949,96","1551,17","",20,6,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,7,"M"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,2,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,0,"M"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",20,8,"M"
"AAS-MED-06/P","AASMED6P","27841,47","22040,81","867,68","1949,96","","2983,01",20,4,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,9,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,0,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,1,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,2,"M"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",20,7,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,4,"M"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",20,1,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,6,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,1,"M"
"TIC-MED-07/G","TICMED7G","25852,79","23035,15","867,68","1949,96","","",20,9,"M"
"ACI-MED-07/G","ACIMED7G","25273,9","22456,26","867,68","1949,96","","",20,9,"M"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",20,4,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,3,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,5,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,9,"M"
"IVE-MED-06/T","IVEMED6T","25759,92","21484,17","867,68","1949,96","1458,11","",20,8,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"EME-AVA-09/G","EMEAVA9G","30382,88","27565,24","867,68","1949,96","","",20,6,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,0,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,7,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,6,"M"
"EME-INI-05/G","EMEINI5G","22361,39","19543,75","867,68","1949,96","","",20,4,"M"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,4,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,9,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,9,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,9,"M"
"IVE-MED-06/G","IVEMED6G","24301,81","21484,17","867,68","1949,96","","",20,1,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,4,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,0,"M"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",20,8,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,5,"M"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",20,2,"M"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",20,9,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,4,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,5,"M"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",20,6,"M"
"IVE-MED-06/G","IVEMED6G","24301,81","21484,17","867,68","1949,96","","",20,6,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,1,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,9,"M"
"EME-INI-02/G","EMEINI2G","20968,86","18151,22","867,68","1949,96","","",20,8,"M"
"SGM-MED-06/G","SGMMED6G","23838,93","21021,29","867,68","1949,96","","",20,5,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,0,"M"
"AAS-INI-03/T","AASINI3T","23190,82","19060,49","867,68","1949,96","1312,69","",20,6,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,6,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,1,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,7,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,7,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,4,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,3,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,1,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,6,"M"
"AAS-MED-07/P","AASMED7P","28955,13","23035,15","867,68","1949,96","","3102,34",20,5,"M"
"GGU-AVA-08/P","GGUAVA8P","33147,83","26778,64","867,68","1949,96","","3551,55",20,8,"M"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",20,7,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,0,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,1,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,8,"M"
"EME-INI-02/G","EMEINI2G","20968,86","18151,22","867,68","1949,96","","",20,2,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,3,"M"
"SGM-INI-02/G","SGMINI2G","20968,86","18151,22","867,68","1949,96","","",20,1,"M"
"AAS-INI-05/T","AASINI5T","24246","20055,94","867,68","1949,96","1372,42","",20,1,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,2,"M"
"GGU-AVA-09/P","GGUAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",20,5,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,9,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,1,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,9,"M"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",20,2,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,5,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,1,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,9,"M"
"SGM-MED-07/G","SGMMED7G","24554,09","21736,45","867,68","1949,96","","",20,1,"M"
"EME-MED-05/G","EMEMED5G","23594","20776,36","867,68","1949,96","","",20,5,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,4,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,5,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,3,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,7,"M"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",20,1,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,5,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,1,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,9,"M"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,9,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,4,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,7,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,6,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,2,"M"
"ACI-MED-07/G","ACIMED7G","25273,9","22456,26","867,68","1949,96","","",20,5,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,3,"M"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,8,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,4,"M"
"IVE-MED-06/T","IVEMED6T","25759,92","21484,17","867,68","1949,96","1458,11","",20,1,"M"
"SGM-AVA-08/G","SGMAVA8G","27070,9","24253,26","867,68","1949,96","","",20,1,"M"
"EME-MED-04/G","EMEMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,5,"M"
